subclasse_codigo,secao,secao_denominacao,divisao,divisao_denominacao,grupo,grupo_denominacao,classe,classe_denominacao,subclasse,subclasse_denominacao
,Seção,Denominação,Divisão,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,Grupo,"Tratamento de dados, hospedagem na internet e outras atividades relacionadas",Classe,"Portais, provedores de conteúdo e outros serviços de informação na internet",Subclasse,
6391700,Seção,Agências de notícias,Divisão,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,63.9,Outras atividades de prestação de serviços de informação,63.91-7,Agências de notícias,6391-7/00,Agências de notícias
6399200,Seção,Outras atividades de prestação de serviços de informação não especificadas anteriormente,Divisão,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,63.9,Outras atividades de prestação de serviços de informação,63.99-2,Outras atividades de prestação de serviços de informação não especificadas anteriormente,6399-2/00,Outras atividades de prestação de serviços de informação não especificadas anteriormente
6410700,K,Banco Central,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.1,Banco Central,64.10-7,Banco Central,6410-7/00,Banco Central
6421200,K,Bancos comerciais,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.2,Intermediação monetária - depósitos à vista,64.21-2,Bancos comerciais,6421-2/00,Bancos comerciais
6422100,K,"Bancos múltiplos, com carteira comercial",64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.2,Intermediação monetária - depósitos à vista,64.22-1,"Bancos múltiplos, com carteira comercial",6422-1/00,"Bancos múltiplos, com carteira comercial"
6423900,K,Caixas econômicas,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.2,Intermediação monetária - depósitos à vista,64.23-9,Caixas econômicas,6423-9/00,Caixas econômicas
6424701,K,Bancos cooperativos,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.2,Intermediação monetária - depósitos à vista,64.24-7,Crédito cooperativo,6424-7/01,Bancos cooperativos
6424702,K,Cooperativas centrais de crédito,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.2,Intermediação monetária - depósitos à vista,64.24-7,Crédito cooperativo,6424-7/02,Cooperativas centrais de crédito
6424703,K,Cooperativas de crédito mútuo,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.2,Intermediação monetária - depósitos à vista,64.24-7,Crédito cooperativo,6424-7/03,Cooperativas de crédito mútuo
6424704,K,Cooperativas de crédito rural,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.2,Intermediação monetária - depósitos à vista,64.24-7,Crédito cooperativo,6424-7/04,Cooperativas de crédito rural
6431000,K,"Bancos múltiplos, sem carteira comercial",64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.31-0,"Bancos múltiplos, sem carteira comercial",6431-0/00,"Bancos múltiplos, sem carteira comercial"
6432800,K,Bancos de investimento,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.32-8,Bancos de investimento,6432-8/00,Bancos de investimento
6433600,K,Bancos de desenvolvimento,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.33-6,Bancos de desenvolvimento,6433-6/00,Bancos de desenvolvimento
6434400,K,Agências de fomento,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.34-4,Agências de fomento,6434-4/00,Agências de fomento
6435201,K,Sociedades de crédito imobiliário,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.35-2,Crédito imobiliário,6435-2/01,Sociedades de crédito imobiliário
6435202,K,Associações de poupança e empréstimo,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.35-2,Crédito imobiliário,6435-2/02,Associações de poupança e empréstimo
6435203,K,Companhias hipotecárias,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.35-2,Crédito imobiliário,6435-2/03,Companhias hipotecárias
6436100,K,"Sociedades de crédito, financiamento e investimento - financeiras",64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.36-1,"Sociedades de crédito, financiamento e investimento - financeiras",6436-1/00,"Sociedades de crédito, financiamento e investimento - financeiras"
6437900,K,Sociedades de crédito ao microempreendedor,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.37-9,Sociedades de crédito ao microempreendedor,6437-9/00,Sociedades de crédito ao microempreendedor
6438701,K,Bancos de câmbio,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.38-7,Bancos de câmbio e outras instituições de intermediação não-monetária,6438-7/01,Bancos de câmbio
6438799,K,Outras instituições de intermediação não-monetária não especificadas anteriormente,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.3,Intermediação não-monetária - outros instrumentos de captação,64.38-7,Bancos de câmbio e outras instituições de intermediação não-monetária,6438-7/99,Outras instituições de intermediação não-monetária não especificadas anteriormente
6440900,K,Arrendamento mercantil,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.4,Arrendamento mercantil,64.40-9,Arrendamento mercantil,6440-9/00,Arrendamento mercantil
,Seção,Denominação,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,Grupo,Sociedades de capitalização,Classe,Arrendamento mercantil,Subclasse,
6450600,Seção,Sociedades de capitalização,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,Grupo,Sociedades de capitalização,64.50-6,Sociedades de capitalização,6450-6/00,Sociedades de capitalização
6461100,Seção,Holdings de instituições financeiras,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.6,Atividades de sociedades de participação,64.61-1,Holdings de instituições financeiras,6461-1/00,Holdings de instituições financeiras
6462000,Seção,Holdings de instituições não-financeiras,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.6,Atividades de sociedades de participação,64.62-0,Holdings de instituições não-financeiras,6462-0/00,Holdings de instituições não-financeiras
6463800,Seção,"Outras sociedades de participação, exceto holdings",Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.6,Atividades de sociedades de participação,64.63-8,"Outras sociedades de participação, exceto holdings",6463-8/00,"Outras sociedades de participação, exceto holdings"
6470101,Seção,"Fundos de investimento, exceto previdenciários e imobiliários",Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.7,Fundos de investimento,64.70-1,Fundos de investimento,6470-1/01,"Fundos de investimento, exceto previdenciários e imobiliários"
6470102,Seção,Fundos de investimento previdenciários,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.7,Fundos de investimento,64.70-1,Fundos de investimento,6470-1/02,Fundos de investimento previdenciários
6470103,Seção,Fundos de investimento imobiliários,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.7,Fundos de investimento,64.70-1,Fundos de investimento,6470-1/03,Fundos de investimento imobiliários
6491300,Seção,Sociedades de fomento mercantil - factoring,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.91-3,Sociedades de fomento mercantil - factoring,6491-3/00,Sociedades de fomento mercantil - factoring
6492100,Seção,Securitização de créditos,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.92-1,Securitização de créditos,6492-1/00,Securitização de créditos
6493000,Seção,Administração de consórcios para aquisição de bens e direitos,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.93-0,Administração de consórcios para aquisição de bens e direitos,6493-0/00,Administração de consórcios para aquisição de bens e direitos
6499901,Seção,Clubes de investimento,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.99-9,Outras atividades de serviços financeiros não especificadas anteriormente,6499-9/01,Clubes de investimento
6499902,Seção,Sociedades de investimento,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.99-9,Outras atividades de serviços financeiros não especificadas anteriormente,6499-9/02,Sociedades de investimento
6499903,Seção,Fundo garantidor de crédito,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.99-9,Outras atividades de serviços financeiros não especificadas anteriormente,6499-9/03,Fundo garantidor de crédito
6499904,Seção,Caixas de financiamento de corporações,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.99-9,Outras atividades de serviços financeiros não especificadas anteriormente,6499-9/04,Caixas de financiamento de corporações
6499905,Seção,Concessão de crédito pelas OSCIP,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.99-9,Outras atividades de serviços financeiros não especificadas anteriormente,6499-9/05,Concessão de crédito pelas OSCIP
6499999,Seção,Outras atividades de serviços financeiros não especificadas anteriormente,Divisão,ATIVIDADES DE SERVIÇOS FINANCEIROS,64.9,Atividades de serviços financeiros não especificadas anteriormente,64.99-9,Outras atividades de serviços financeiros não especificadas anteriormente,6499-9/99,Outras atividades de serviços financeiros não especificadas anteriormente
6511101,Seção,Seguros de vida,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.1,Seguros de vida e não-vida,65.11-1,Seguros de vida,6511-1/01,Seguros de vida
6511102,Seção,Planos de auxílio-funeral,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.1,Seguros de vida e não-vida,65.11-1,Seguros de vida,6511-1/02,Planos de auxílio-funeral
6512000,Seção,Seguros não-vida,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.1,Seguros de vida e não-vida,65.12-0,Seguros não-vida,6512-0/00,Seguros não-vida
6520100,Seção,Seguros-saúde,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.2,Seguros-saúde,65.20-1,Seguros-saúde,6520-1/00,Seguros-saúde
6530800,Seção,Resseguros,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.3,Resseguros,65.30-8,Resseguros,6530-8/00,Resseguros
6541300,Seção,Previdência complementar fechada,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.4,Previdência complementar,65.41-3,Previdência complementar fechada,6541-3/00,Previdência complementar fechada
6542100,Seção,Previdência complementar aberta,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.4,Previdência complementar,65.42-1,Previdência complementar aberta,6542-1/00,Previdência complementar aberta
6550200,Seção,Planos de saúde,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",65.5,Planos de saúde,65.50-2,Planos de saúde,6550-2/00,Planos de saúde
,Seção,Denominação,Divisão,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",Grupo,Planos de saúde,Classe,Planos de saúde,Subclasse,
6611801,Seção,Bolsa de valores,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.11-8,Administração de bolsas e mercados de balcão organizados,6611-8/01,Bolsa de valores
6611802,Seção,Bolsa de mercadorias,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.11-8,Administração de bolsas e mercados de balcão organizados,6611-8/02,Bolsa de mercadorias
6611803,Seção,Bolsa de mercadorias e futuros,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.11-8,Administração de bolsas e mercados de balcão organizados,6611-8/03,Bolsa de mercadorias e futuros
6611804,Seção,Administração de mercados de balcão organizados,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.11-8,Administração de bolsas e mercados de balcão organizados,6611-8/04,Administração de mercados de balcão organizados
6612601,Seção,Corretoras de títulos e valores mobiliários,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.12-6,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",6612-6/01,Corretoras de títulos e valores mobiliários
6612602,Seção,Distribuidoras de títulos e valores mobiliários,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.12-6,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",6612-6/02,Distribuidoras de títulos e valores mobiliários
6612603,Seção,Corretoras de câmbio,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.12-6,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",6612-6/03,Corretoras de câmbio
6612604,Seção,Corretoras de contratos de mercadorias,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.12-6,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",6612-6/04,Corretoras de contratos de mercadorias
6612605,Seção,Agentes de investimentos em aplicações financeiras,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.12-6,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",6612-6/05,Agentes de investimentos em aplicações financeiras
6613400,Seção,Administração de cartões de crédito,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.13-4,Administração de cartões de crédito,6613-4/00,Administração de cartões de crédito
6619301,Seção,Serviços de liquidação e custódia,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",66.1,Atividades auxiliares dos serviços financeiros,66.19-3,Atividades auxiliares dos serviços financeiros não especificadas anteriormente,6619-3/01,Serviços de liquidação e custódia
